"","taxon","lfc_(Intercept)","lfc_Both_case_control","lfc_A_SMK_CIG_CUR_FREQ","lfc_F1_SDC_AGE_CALC","lfc_A_HS_DENTAL_VISIT_LAST","lfc_PM_BIOIMPED_BMI","lfc_PM_BIOIMPED_WEIGHT","lfc_PM_WAIST_AVG","lfc_PM_WAIST_HIP_RATIO","lfc_PM_STANDING_HEIGHT_AVG","lfc_A_SLE_LIGHT_EXP","lfc_NUT_VEG_DAY_QTY","lfc_NUT_JUICE_DAY_QTY","lfc_REFINED_GRAIN_SERVINGS_DAY_QTY","lfc_PM_BIOIMPED_FFM","lfc_SALT_SEASONING","lfc_NUTS_SEEDS_SERVINGS_PER_DAY","se_(Intercept)","se_Both_case_control","se_A_SMK_CIG_CUR_FREQ","se_F1_SDC_AGE_CALC","se_A_HS_DENTAL_VISIT_LAST","se_PM_BIOIMPED_BMI","se_PM_BIOIMPED_WEIGHT","se_PM_WAIST_AVG","se_PM_WAIST_HIP_RATIO","se_PM_STANDING_HEIGHT_AVG","se_A_SLE_LIGHT_EXP","se_NUT_VEG_DAY_QTY","se_NUT_JUICE_DAY_QTY","se_REFINED_GRAIN_SERVINGS_DAY_QTY","se_PM_BIOIMPED_FFM","se_SALT_SEASONING","se_NUTS_SEEDS_SERVINGS_PER_DAY","W_(Intercept)","W_Both_case_control","W_A_SMK_CIG_CUR_FREQ","W_F1_SDC_AGE_CALC","W_A_HS_DENTAL_VISIT_LAST","W_PM_BIOIMPED_BMI","W_PM_BIOIMPED_WEIGHT","W_PM_WAIST_AVG","W_PM_WAIST_HIP_RATIO","W_PM_STANDING_HEIGHT_AVG","W_A_SLE_LIGHT_EXP","W_NUT_VEG_DAY_QTY","W_NUT_JUICE_DAY_QTY","W_REFINED_GRAIN_SERVINGS_DAY_QTY","W_PM_BIOIMPED_FFM","W_SALT_SEASONING","W_NUTS_SEEDS_SERVINGS_PER_DAY","p_(Intercept)","p_Both_case_control","p_A_SMK_CIG_CUR_FREQ","p_F1_SDC_AGE_CALC","p_A_HS_DENTAL_VISIT_LAST","p_PM_BIOIMPED_BMI","p_PM_BIOIMPED_WEIGHT","p_PM_WAIST_AVG","p_PM_WAIST_HIP_RATIO","p_PM_STANDING_HEIGHT_AVG","p_A_SLE_LIGHT_EXP","p_NUT_VEG_DAY_QTY","p_NUT_JUICE_DAY_QTY","p_REFINED_GRAIN_SERVINGS_DAY_QTY","p_PM_BIOIMPED_FFM","p_SALT_SEASONING","p_NUTS_SEEDS_SERVINGS_PER_DAY","q_(Intercept)","q_Both_case_control","q_A_SMK_CIG_CUR_FREQ","q_F1_SDC_AGE_CALC","q_A_HS_DENTAL_VISIT_LAST","q_PM_BIOIMPED_BMI","q_PM_BIOIMPED_WEIGHT","q_PM_WAIST_AVG","q_PM_WAIST_HIP_RATIO","q_PM_STANDING_HEIGHT_AVG","q_A_SLE_LIGHT_EXP","q_NUT_VEG_DAY_QTY","q_NUT_JUICE_DAY_QTY","q_REFINED_GRAIN_SERVINGS_DAY_QTY","q_PM_BIOIMPED_FFM","q_SALT_SEASONING","q_NUTS_SEEDS_SERVINGS_PER_DAY","diff_(Intercept)","diff_Both_case_control","diff_A_SMK_CIG_CUR_FREQ","diff_F1_SDC_AGE_CALC","diff_A_HS_DENTAL_VISIT_LAST","diff_PM_BIOIMPED_BMI","diff_PM_BIOIMPED_WEIGHT","diff_PM_WAIST_AVG","diff_PM_WAIST_HIP_RATIO","diff_PM_STANDING_HEIGHT_AVG","diff_A_SLE_LIGHT_EXP","diff_NUT_VEG_DAY_QTY","diff_NUT_JUICE_DAY_QTY","diff_REFINED_GRAIN_SERVINGS_DAY_QTY","diff_PM_BIOIMPED_FFM","diff_SALT_SEASONING","diff_NUTS_SEEDS_SERVINGS_PER_DAY","passed_ss_(Intercept)","passed_ss_Both_case_control","passed_ss_A_SMK_CIG_CUR_FREQ","passed_ss_F1_SDC_AGE_CALC","passed_ss_A_HS_DENTAL_VISIT_LAST","passed_ss_PM_BIOIMPED_BMI","passed_ss_PM_BIOIMPED_WEIGHT","passed_ss_PM_WAIST_AVG","passed_ss_PM_WAIST_HIP_RATIO","passed_ss_PM_STANDING_HEIGHT_AVG","passed_ss_A_SLE_LIGHT_EXP","passed_ss_NUT_VEG_DAY_QTY","passed_ss_NUT_JUICE_DAY_QTY","passed_ss_REFINED_GRAIN_SERVINGS_DAY_QTY","passed_ss_PM_BIOIMPED_FFM","passed_ss_SALT_SEASONING","passed_ss_NUTS_SEEDS_SERVINGS_PER_DAY"
"11","ca39c1dfb5e738c293917a0ab7391c33",1807.01276162826,-39.643817583607,55.8739134356893,1.9468941587312,33.1602930928335,-47.1348963131961,11.6839195920893,8.10721137175093,-1236.618637807,-7.70100860722063,26.6103951135298,41.3218262972888,-27.6494644269657,-7.17683453927099,0.359362216288766,-5.38974460511501,-44.2590726103338,7.41173022465652,0.6935518827426,1.50732467438222,0.0218730214213543,0.360371753663505,0.236067617076223,0.344663907869711,0.3411910336228,46.8315219270959,0.163093344801573,0.946371993788064,0.0458717182257558,0.223137312393799,0.159348071854365,0.180598061951398,0.470586205709,0.207282196227071,243.804443342648,-57.1605651574882,37.0682669668294,89.0089266236661,92.0169040878735,-199.666929742324,33.8994577770123,23.7615018356953,-26.4056897346212,-47.2184111288542,28.1183248111726,900.812698881806,-123.912330619853,-45.0387284624957,1.98984536381944,-11.4532566822579,-213.520859079713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"12","7d669e880492b330a9c9c649f65c2ba6",0.499333089015118,1.09771537098951,-0.906476622744238,0.000439933495515814,-0.382473776527103,0.300760481223194,-0.0946893888661403,-0.0737468095983218,1.24529334937845,0.00592728384742975,0.460878086249485,0.420610038801943,0.110324664859261,0.242041875325183,0.0212259567472877,0.119730903530279,-0.652806485133943,6.65449888491161,0.619174301849121,1.33429391767314,0.0207430837897253,0.320838355072372,0.208584914027884,0.299237230686763,0.295276254707039,40.4647275467495,0.141439966440938,0.838492829928343,0.0466091377036102,0.207447165230312,0.150899222232768,0.160975887001289,0.416475818146934,0.204827094764313,0.0750369182790465,1.77286971974008,-0.679368024344316,0.0212086833363575,-1.19210739763589,1.44190907873131,-0.316435854752512,-0.24975530007142,0.030774786459139,0.0419067113530803,0.549650599026436,9.02419696061794,0.531820546869255,1.60399683804748,0.13185798906092,0.287485847468911,-3.18711001532831,0.942624629781847,0.126620126100162,0.522235375314656,0.983766903430453,0.278225436371154,0.199417388184531,0.762391327667325,0.81110762691204,0.97644729856589,0.967932806023821,0.602401617628695,0.000103689842706587,0.613956033710464,0.159836231019962,0.899407147532107,0.783411366506245,0.0189052165870825,1,1,1,1,1,1,1,1,1,1,1,0.0057029413488623,1,1,1,1,0.926355612767042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"13","494975433cf1f940b003816db0232f8b",4.62081277818185,1.02196524419406,NA,-0.194639111480168,2.72362220927262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78013328032545,0.835412340560652,NA,0.0244049558036721,0.434035441783849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526280482385863,1.22330637767239,NA,-7.97539290978276,6.27511476500345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"14","b67b924653e2ba692fd3ea7c8f75c2ee",-4.10438421633458,0.916485382509889,-15.4680346327567,0.111583894615573,10.6037538282637,-0.622584535374683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58727323448952,0.815318660214801,1.78692343225077,0.0240386081152952,0.423604330378788,0.27925064103285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.477961292747728,1.12408243209892,-8.65623806458986,4.64186171180915,25.0322130059007,-2.22948292283936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"15","632a77028290d1ecbd9bfe2958610b8c",-3.00297540055535,0.157016369788455,1.55491514605812,0.00325924895793972,-0.138221335324125,0.374816733020543,-0.153134982791346,-0.0508948813055325,-4.06482085566923,0.00929831001995429,0.032804433770225,-0.0152136179009945,-0.254334461552148,-0.0276716153433322,0.225441848117476,-0.278434728174053,0.0719689914090518,2.64399256815105,0.381155411806344,0.625301928886584,0.0233303493913172,0.203447166727473,0.1100136057279,0.0826652181640308,0.0465213932786699,5.09499769899294,0.0291416055349696,0.402268516960372,0.1048210719919,0.179774488175233,0.173926597682546,0.124473792199856,0.21623382439631,0.274260549810391,-1.13577301113798,0.411948420315835,2.48666296108636,0.139699963479874,-0.679396707987971,3.40700343871637,-1.85247176735787,-1.09401025460834,-0.797806220103429,0.319073360896208,0.0815485984787038,-0.145138926857856,-1.41474168072301,-0.15909938854688,1.81115915353092,-1.28765575391083,0.262411022871526,0.267748533405393,0.684191279545055,0.0205904049037768,0.890113186454392,0.503667159577139,0.00241714276449164,0.0768351500195427,0.285276106485664,0.433143214132639,0.752550677325225,0.935711181200698,0.885865596282834,0.170540736445888,0.874979391997333,0.083197800108335,0.21067208714212,0.795340664448652,1,1,1,1,1,0.108771424402124,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"16","5b239eddc0c4c102c7f721bae475cf22",54.4462809195131,-0.122944189382187,1.29645104798804,-0.0439411420155262,-0.0969465441636606,-0.629893532208797,0.285983938074828,-0.086748365293431,-2.20842173943342,-0.307717762353038,0.321420217504597,0.164963467488368,-0.419544193553395,-0.272953495398582,0.0822660341530282,-0.0414228269373665,-0.0519891568266514,4.12448917744225,0.536413453852003,0.940960491808286,0.0272311264158103,0.297426484983943,0.171356947030798,0.150655492447395,0.139138668302836,18.6157211193627,0.0694885671751174,0.653137931054503,0.143722039553858,0.263272065364366,0.231449985570266,0.126021427554633,0.302965653938412,0.355741351998266,13.2007331277027,-0.229196692400836,1.37779541147003,-1.61363659161797,-0.325951282277011,-3.67591476811024,1.89826426789375,-0.623466979751614,-0.118632081200249,-4.42832216668911,0.492116905514366,1.14779520246475,-1.5935765648845,-1.17931956109678,0.652794018837505,-0.136724497971598,-0.146143136114535,2.47646654686845e-11,0.821043573118275,0.183488940863734,0.122273982837626,0.747847075945741,0.00149895822520922,0.072188276118778,0.54002361757152,0.906750298457482,0.000258556961251438,0.627995026883579,0.264597825572125,0.126712886607446,0.252110207377006,0.521322831134284,0.892615527936614,0.885271378822431,1.36205660077765e-09,1,1,1,1,0.0689520783596239,1,1,1,0.0137035189463262,1,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"17","51c79d7c5c2260b32f6ad5b82272898e",-238.00414509271,-21.410910618427,-20.5750389673886,-0.623979471031031,2.74014550249831,1.11742593697614,-2.68318362010461,1.99305051855183,-53.7633568512985,1.89537014411185,2.9827999496661,-4.22426978079635,NA,NA,NA,NA,NA,7.97337169371435,0.75155725858146,1.64074146774985,0.0228922750495558,0.390498464473139,0.256680255893772,0.378283428432401,0.375077668373558,51.5275521211788,0.179088503333748,1.02762296222525,0.0474622853921171,NA,NA,NA,NA,NA,-29.849874586975,-28.4887284021971,-12.5400859134777,-27.2572066201492,7.01704552460997,4.35337705693495,-7.09305092010948,5.31370083213501,-1.04339047049745,10.5834272375355,2.90262096051944,-89.0026627646958,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"18","20f887a0f58476d52027e0798805c1d2",-25.296928046928,-0.520523895017787,0.142956877801953,0.108573083364924,2.05981777805326,0.293116095460847,0.0276019643640344,-0.22583854300916,21.2566400244248,0.0831813507904666,-0.618527082951168,0.201421073547494,0.428589562893755,0.32429447935801,-0.10995230185725,-0.0875448615164589,-0.767958252306533,6.65910423438688,0.625411886212009,1.35320387713775,0.0226408135768843,0.325782614255027,0.210191619006655,0.299534766121089,0.295605835387176,40.5031739599576,0.141582472777846,0.860450314060594,0.0912618972627667,0.231472156896413,0.172871550384456,0.163609687052868,0.419942242350685,0.273552550679745,-3.79884848720305,-0.832289738160387,0.105643266485705,4.79545856407629,6.32267557544005,1.39451847245901,0.0921494513691147,-0.763985402092495,0.524814179882289,0.587511640095344,-0.718841137999295,2.20706647120814,1.8515814974911,1.87592740758557,-0.67204029197685,-0.208468814726555,-2.80735182471612,0.00897988827114574,0.437111475673305,0.919308767572519,0.00301471927809914,0.000731469601890106,0.212606810450658,0.929579013990991,0.473838386061014,0.618530092637251,0.578284103206404,0.499264178876528,0.0694231754418614,0.113540966377271,0.109773063375027,0.52657464135478,0.841759723152981,0.0308636066375648,0.296336312947809,1,1,0.162794841017353,0.0409622977058459,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"19","3a4c1eb8dbc9f93fbbfbd8702754c0df",93.0983084139661,-4.30892002631659,4.64637280012153,0.101787762345969,-2.14589968730883,-1.97361109686815,0.215595473279946,0.459930665964237,-69.5676753279192,-0.470086418092756,1.3495433855504,0.0486887419007982,-0.999679715960403,-0.963024557478577,0.815178150275684,1.47658061959317,-2.08619742903344,7.17101433498938,0.668950601374911,1.45057123288043,0.0214725089030366,0.347605732827222,0.22734140133731,0.330227641619509,0.326623755015547,44.8124998907138,0.156221808296934,0.911843069588016,0.0457597892461134,0.217510783641726,0.156368328463622,0.174162471709515,0.452896266007966,0.20386947266683,12.9825857354257,-6.4413127328989,3.20313314837708,4.74037583617321,-6.17337254439199,-8.68126564391087,0.65286925171563,1.40813599409615,-1.5524167475052,-3.00909599765516,1.48001715488186,1.06400712728225,-4.59600070958795,-6.15869317617356,4.68056144515057,3.26030645518107,-10.2330054703323,0.00588075967553333,0.0232641321027313,0.0851947270099292,0.0417353441545657,0.0252498884333726,0.0130104826707356,0.580859630814867,0.294417518593733,0.260753741841213,0.0949691711732357,0.277003196099731,0.398790335708959,0.044224469179775,0.0253658525064401,0.0427410029945521,0.0825896041437025,0.00941512880533786,0.2117073483192,1,1,1,1,0.520419306829424,1,1,1,1,1,1,1,1,1,1,0.480171569072231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20","969732ae717bf5a9282f4781499aadb4",28.0985057933226,-0.579702185137027,-0.109817077249214,0.0414752854141253,-0.224062057650006,-0.162406827315043,0.21418583721054,-0.153144566456641,0.801127130911412,-0.153131718087785,0.262179850614319,0.304118687584134,-0.0993156563833212,0.144617680296286,-0.0847480460700894,0.143309954856806,-0.951477467799684,3.81316384472404,0.504220729800522,0.868412466947288,0.025415261931919,0.272943182074623,0.16810080142051,0.130794508046575,0.122071019450519,15.8069707635213,0.0599685127198622,0.535294443057824,0.137839280616309,0.219102345241196,0.220975106749002,0.105228383715094,0.280762518337656,0.309776421601832,7.36881679820817,-1.14969923066504,-0.126457278573224,1.63190470061757,-0.820910989411512,-0.96612762070525,1.63757515823425,-1.25455302287139,0.0506818885728708,-2.55353536618669,0.489786236368602,2.20632816875098,-0.453284314569937,0.654452360828824,-0.805372496260559,0.510431220325699,-3.07149738149748,2.99643999717847e-07,0.263193345311011,0.900572921068946,0.117605964741665,0.420918678954554,0.344975644262431,0.116408830000256,0.223425149922197,0.960057992339014,0.0185007882423912,0.629362709576694,0.0386334752732727,0.654993022659417,0.519924388493094,0.429630005039027,0.615073106152699,0.00579065788468332,1.52818439856102e-05,1,1,1,1,1,1,1,1,0.888037835634776,1,1,1,1,1,1,0.306904867888216,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"21","81b95cf5e2e0e3f7579b7dfa4b2ebed0",25.0768634571494,-0.0189568785646006,0.0944960605011675,0.0248395150350199,-0.453582257780946,0.0156148459557599,0.0517580759581541,-0.0414020715622501,-11.790935950095,-0.090596618194566,1.22805494544997,0.368938023945425,-0.20013872953917,-0.145741135171584,-0.0797702042694174,0.0989396892862856,-0.320382322669031,4.11055334199758,0.442797788892277,0.818068354268748,0.0225129599385116,0.250417413815449,0.148056990436888,0.148304550627924,0.139211346839722,18.4883934275185,0.0686260018471443,0.539259231689056,0.0915282863898866,0.190539902561464,0.169265498548329,0.109194258014277,0.290998742947846,0.206034213047066,6.10060528857241,-0.0428115926505053,0.115511203933118,1.10334292349219,-1.81130477657286,0.105465104414749,0.348998569086447,-0.297404432197022,-0.63774800099965,-1.320150027046,2.27729980922808,4.03086344667096,-1.0503769911114,-0.861020919333847,-0.730534789283403,0.340000400977739,-1.55499573556671,5.81209643722282e-06,0.966276259112813,0.909191851901522,0.282977612715643,0.085140307705691,0.91705735805151,0.730737821754608,0.769224859739439,0.530872148783111,0.201695521364772,0.0339027637559914,0.000654539941665385,0.306071879002824,0.399431671569323,0.4735349927685,0.737401082733391,0.135629641598302,0.000284792725423918,1,1,1,1,1,1,1,1,1,1,0.0346906169082654,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"22","26de4690cd2c89c490c37a8d1418d67a",-68.4529597801395,-0.447662899868694,-0.0832756632877872,0.0251168337502305,0.146139313377612,1.45390949674087,-0.420656572380291,-0.180227702988766,11.0969717928561,0.415751171035717,-0.415372075357859,-0.0595338855178556,0.411637642114679,0.1380639299499,-0.0630067032281786,-0.285746174683019,-0.531903210953395,4.82064469712975,0.480255543599195,0.918111772059737,0.0215581070751973,0.246729433423912,0.163616901983878,0.19000281368593,0.182989026550598,24.7631348906322,0.0885682826584012,0.607433982461757,0.0869882141888982,0.184923313997059,0.162570845933167,0.123451862132701,0.302470545775843,0.21037059873418,-14.1999595657604,-0.932134789145294,-0.090703186498701,1.16507602743691,0.592305957783828,8.88605931974024,-2.21394917380342,-0.984909895342447,0.448124675727305,4.69413156218944,-0.683814352424726,-0.684390248414291,2.22599105119448,0.849253930847219,-0.510374668633603,-0.944707439033687,-2.52841040598785,7.3643447310411e-11,0.364317195319203,0.928788600026362,0.260076722832426,0.561441894844761,8.48868042353292e-08,0.0407886387083309,0.338479423569545,0.659721818962765,0.000208790005979317,0.503307601929976,0.502952989752712,0.039830870938332,0.407540844005206,0.616351964882517,0.358042713674357,0.021649546274795,3.97674615476219e-09,1,1,1,1,4.6687742329431e-06,1,1,1,0.0112746603228831,1,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"23","c5bd025300b4ef0c652dd11cef56ac29",-58.7635038801305,0.291544756459862,0.918556188170445,0.0571487875542915,1.03342749113449,1.21626464323571,-0.303606449125594,0.0320461330383637,-11.3396901817457,0.480378695542628,-1.97273287328293,-0.0244917992956576,0.503833529506012,0.194457092988602,-0.626125438771811,-0.210250283655119,0.311176801630876,6.52143890539393,0.627699354575233,1.30958981631178,0.0240992648628528,0.319861098266366,0.208798196269731,0.292374625534765,0.287195935496544,39.3410110103012,0.138114463736374,0.835895712911625,0.095508147886647,0.237352385935424,0.174265617702997,0.167912651240527,0.42041119442565,0.283187350643183,-9.01081873687827,0.464465598594015,0.701407552753725,2.37139132166567,3.23086332391036,5.82507255792816,-1.03841586310811,0.111582822308951,-0.288240944768209,3.47812012259302,-2.3600227191158,-0.256436752649893,2.12272367737264,1.11586608736566,-3.72887590152403,-0.500106292227435,1.0988372218043,4.23249625986546e-05,0.656414234833697,0.50569116797155,0.0495048175877023,0.014434477394737,0.000646788708197146,0.333609573681339,0.914286350046822,0.781510190934205,0.0102923557115495,0.0503396057111987,0.804986914874121,0.0714336190943909,0.30131492242053,0.0073696040930558,0.632336012702233,0.30818969852192,0.00198927324213677,1,1,1,0.721723869736852,0.0316926467016602,1,1,1,0.524910141289027,1,1,1,1,0.412697829211125,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"24","95251fbafeb9956f566a3da93d145d63",-17.6769641413824,-0.242534288102515,0.806064279791806,-0.00131240865759332,-0.0753958868098074,0.557174625478056,-0.185047291150875,-0.0198293822960785,-5.15416182865574,0.12253639046422,0.074304813454259,-0.00939338239892239,0.0830873184454027,-0.0344031270757416,0.026942638289904,0.171657451391942,0.162063183567568,3.78421485246044,0.43331575474362,0.775135002553787,0.026048293917097,0.221028122987771,0.124812234739301,0.127869131786188,0.116379012229477,15.5417650719861,0.0590146175808023,0.547571323489522,0.0918228154493634,0.243501916084481,0.181987159625794,0.123878922242523,0.262135070862773,0.305923064351094,-4.6712369224726,-0.559717216481121,1.03990179405667,-0.0503836704918286,-0.341114450915275,4.46410263097879,-1.44716155154863,-0.170386239891595,-0.331632977643323,2.07637354078325,0.135698876596997,-0.102299002191917,0.34121833528643,-0.18904150790903,0.217491707242634,0.654843515699601,0.529751439014011,0.000130714560736786,0.581593996671084,0.310211028873606,0.960292806853949,0.736406765534414,0.000214216270057062,0.162615549617969,0.866337281406975,0.743453301601942,0.050326614969351,0.89335170475321,0.919489898422101,0.736329689944662,0.851875378344375,0.829924463880164,0.519677438462251,0.601840734165872,0.00601286979389216,1,1,1,1,0.0111392460429672,1,1,1,1,1,1,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"25","cb3f42ad378ddeda014d895db355586b",5.29805186437935,-0.773133095561587,0.861280349599522,0.00208171843241521,0.0843878768301621,0.0423531422151755,-0.0155539905632882,-0.0202492987920158,-6.12939451642391,-0.0133301716996685,-0.207638445099722,0.00368455857926773,0.144219460356375,-0.0441443791806432,0.0778222689561834,0.0485903745131737,-0.316282129886384,2.62297952214125,0.31069909593441,0.550053962050203,0.0198502051095586,0.160068372612473,0.0863442284584846,0.0619861474280124,0.046031774621956,4.92650927169671,0.0272675243861908,0.386940685903413,0.0934578551744646,0.166544792788635,0.152045678043679,0.0906709515961277,0.172267080258915,0.242675383709709,2.01986017033573,-2.48836609336256,1.56581064590334,0.10487138147569,0.527198942882151,0.490515034661979,-0.25092687977345,-0.439898286744683,-1.24416583393802,-0.4888662245561,-0.536615695025547,0.0394248142372784,0.865949982233347,-0.290336297280095,0.858293285624974,0.28206419032669,-1.30331360788008,0.0551959558852569,0.0205133500534624,0.131049168781094,0.917387070504634,0.603104109170374,0.628416591197191,0.804098790262086,0.664116779959448,0.225969200175,0.629565637809007,0.596686039390172,0.968891918557114,0.395461099824998,0.774160647799744,0.399586949739998,0.780416823067935,0.205364321108747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
